,DayAheadForecast,LoadFactor,MonitoredCapacity,MostRecentForecast,WeekAheadForecast
2017-11-19 14:00:00,458.58,9.92,2952.78,367.34,165.98
2017-11-19 14:15:00,382.23,7.39,2952.78,307.22,135.92
2017-11-19 14:30:00,303.92,6.11,2952.78,242.07,106.68
2017-11-19 14:45:00,221.22,4.63,2952.78,176.44,77.17
2017-11-19 15:00:00,140.89,2.82,2952.78,94.66,47.29
2017-11-19 15:15:00,67.26,1.42,2952.78,47.55,22.95
2017-11-19 15:30:00,16.55,0.47,2952.78,13.0,5.92
2017-11-19 15:45:00,0.75,0.07,2952.78,0.7,0.26
2017-11-19 16:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 16:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 16:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 16:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 17:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 17:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 17:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 17:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 18:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 18:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 18:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 18:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 19:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 19:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 19:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 19:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 20:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 20:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 20:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 20:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 21:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 21:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 21:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 21:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 22:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 22:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 22:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 22:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 23:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 23:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 23:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-19 23:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 00:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 00:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 00:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 00:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 01:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 01:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 01:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 01:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 02:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 02:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 02:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 02:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 03:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 03:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 03:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 03:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 04:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 04:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 04:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 04:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 05:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 05:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 05:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 05:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 06:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 06:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 06:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 06:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 07:00:00,0.46,0.0,2952.78,0.38,2.09
2017-11-20 07:15:00,3.05,0.01,2952.78,2.61,23.55
2017-11-20 07:30:00,7.75,0.14,2952.78,6.8,80.01
2017-11-20 07:45:00,13.0,0.46,2952.78,11.85,160.76
2017-11-20 08:00:00,18.41,0.9,2952.78,17.46,245.94
2017-11-20 08:15:00,24.06,1.28,2952.78,23.45,329.06
2017-11-20 08:30:00,30.14,1.85,2952.78,29.64,408.45
2017-11-20 08:45:00,36.47,2.81,2952.78,35.85,481.06
2017-11-20 09:00:00,42.66,3.4,2952.78,41.87,548.87
2017-11-20 09:15:00,48.22,3.31,2952.78,47.21,613.6
2017-11-20 09:30:00,52.85,3.69,2952.78,51.5,673.89
2017-11-20 09:45:00,56.61,3.94,2952.78,54.9,726.84
2017-11-20 10:00:00,59.63,3.79,2952.78,105.49,771.54
2017-11-20 10:15:00,62.0,3.66,2952.78,105.67,808.19
2017-11-20 10:30:00,64.04,3.7,2952.78,105.23,836.82
2017-11-20 10:45:00,65.47,4.0,2952.78,104.25,857.3
2017-11-20 11:00:00,66.15,4.01,2952.78,102.82,869.56
2017-11-20 11:15:00,66.12,3.53,2952.78,100.88,873.58
2017-11-20 11:30:00,65.36,3.49,2952.78,98.44,869.38
2017-11-20 11:45:00,63.82,3.48,2952.78,95.25,856.99
2017-11-20 12:00:00,61.6,3.35,2952.78,91.18,836.53
2017-11-20 12:15:00,58.99,3.37,2952.78,86.54,808.12
2017-11-20 12:30:00,55.77,3.36,2952.78,81.48,771.94
2017-11-20 12:45:00,51.98,3.26,2952.78,75.76,728.07
2017-11-20 13:00:00,47.79,2.74,2952.78,80.89,676.45
2017-11-20 13:15:00,43.37,2.33,2952.78,71.68,617.95
2017-11-20 13:30:00,38.91,1.84,2952.78,62.42,555.08
2017-11-20 13:45:00,34.29,1.56,2952.78,52.76,489.48
2017-11-20 14:00:00,29.32,1.19,2952.78,42.98,419.97
2017-11-20 14:15:00,23.97,0.92,2952.78,33.47,345.14
2017-11-20 14:30:00,18.61,0.65,2952.78,24.72,267.66
2017-11-20 14:45:00,13.56,0.41,2952.78,17.1,189.73
2017-11-20 15:00:00,8.82,0.22,2952.78,8.33,112.92
2017-11-20 15:15:00,4.61,0.09,2952.78,4.39,50.55
2017-11-20 15:30:00,1.38,0.03,2952.78,1.35,11.6
2017-11-20 15:45:00,0.05,0.03,2952.78,0.06,0.32
2017-11-20 16:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 16:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 16:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 16:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 17:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 17:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 17:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 17:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 18:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 18:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 18:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 18:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 19:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 19:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 19:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 19:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 20:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 20:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 20:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 20:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 21:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 21:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 21:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 21:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 22:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 22:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 22:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 22:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 23:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 23:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 23:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-20 23:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 00:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 00:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 00:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 00:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 01:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 01:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 01:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 01:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 02:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 02:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 02:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 02:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 03:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 03:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 03:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 03:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 04:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 04:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 04:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 04:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 05:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 05:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 05:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 05:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 06:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 06:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 06:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 06:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 07:00:00,0.33,0.0,2952.78,0.26,1.26
2017-11-21 07:15:00,3.37,0.02,2952.78,2.63,14.43
2017-11-21 07:30:00,9.88,0.28,2952.78,7.66,48.43
2017-11-21 07:45:00,18.19,0.59,2952.78,13.94,100.32
2017-11-21 08:00:00,27.81,0.97,2952.78,21.0,152.01
2017-11-21 08:15:00,38.36,1.35,2952.78,28.67,203.32
2017-11-21 08:30:00,49.35,1.58,2952.78,36.83,254.91
2017-11-21 08:45:00,60.41,1.81,2952.78,45.19,306.11
2017-11-21 09:00:00,71.78,2.17,2952.78,53.48,357.18
2017-11-21 09:15:00,83.66,2.59,2952.78,62.17,405.64
2017-11-21 09:30:00,95.99,3.19,2952.78,71.11,449.49
2017-11-21 09:45:00,108.01,3.8,2952.78,79.76,487.28
2017-11-21 10:00:00,119.11,4.09,2952.78,111.25,519.29
2017-11-21 10:15:00,128.99,4.17,2952.78,122.13,545.73
2017-11-21 10:30:00,137.57,4.38,2952.78,132.57,566.38
2017-11-21 10:45:00,145.31,4.47,2952.78,142.61,581.27
2017-11-21 11:00:00,152.09,4.86,2952.78,151.41,590.39
2017-11-21 11:15:00,156.59,5.28,2952.78,157.31,593.73
2017-11-21 11:30:00,158.47,5.75,2952.78,159.83,591.3
2017-11-21 11:45:00,158.58,5.75,2952.78,160.22,583.12
2017-11-21 12:00:00,157.04,5.67,2952.78,159.17,569.24
2017-11-21 12:15:00,153.01,5.21,2952.78,156.59,549.68
2017-11-21 12:30:00,145.97,5.43,2952.78,151.38,524.47
2017-11-21 12:45:00,136.87,5.32,2952.78,143.54,493.81
2017-11-21 13:00:00,126.61,4.77,2952.78,132.01,457.74
2017-11-21 13:15:00,115.48,4.72,2952.78,121.77,416.09
2017-11-21 13:30:00,102.89,3.99,2952.78,109.18,369.95
2017-11-21 13:45:00,88.46,3.46,2952.78,94.49,320.36
2017-11-21 14:00:00,73.14,2.85,2952.78,78.92,269.83
2017-11-21 14:15:00,57.74,2.51,2952.78,63.89,219.29
2017-11-21 14:30:00,43.74,1.61,2952.78,49.5,170.43
2017-11-21 14:45:00,30.82,1.08,2952.78,35.89,123.4
2017-11-21 15:00:00,19.34,0.55,2952.78,26.19,74.27
2017-11-21 15:15:00,9.65,0.19,2952.78,12.88,31.73
2017-11-21 15:30:00,2.67,0.02,2952.78,3.52,6.87
2017-11-21 15:45:00,0.05,0.0,2952.78,0.07,0.11
2017-11-21 16:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 16:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 16:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 16:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 17:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 17:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 17:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 17:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 18:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 18:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 18:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 18:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 19:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 19:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 19:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 19:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 20:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 20:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 20:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 20:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 21:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 21:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 21:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 21:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 22:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 22:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 22:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 22:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 23:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 23:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 23:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-21 23:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 00:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 00:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 00:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 00:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 01:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 01:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 01:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 01:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 02:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 02:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 02:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 02:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 03:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 03:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 03:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 03:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 04:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 04:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 04:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 04:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 05:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 05:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 05:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 05:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 06:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 06:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 06:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 06:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 07:00:00,0.92,0.0,2952.78,1.17,0.53
2017-11-22 07:15:00,16.52,0.07,2952.78,18.66,7.11
2017-11-22 07:30:00,67.32,0.86,2952.78,75.2,24.11
2017-11-22 07:45:00,144.14,1.87,2952.78,161.44,49.31
2017-11-22 08:00:00,218.75,3.3,2952.78,247.18,79.33
2017-11-22 08:15:00,289.63,5.21,2952.78,328.6,111.74
2017-11-22 08:30:00,362.86,7.84,2952.78,409.75,145.31
2017-11-22 08:45:00,434.49,10.32,2952.78,487.89,178.25
2017-11-22 09:00:00,501.23,13.55,2952.78,560.47,209.41
2017-11-22 09:15:00,566.65,16.61,2952.78,633.65,238.47
2017-11-22 09:30:00,632.16,19.67,2952.78,711.34,264.8
2017-11-22 09:45:00,695.9,23.04,2952.78,786.99,288.2
2017-11-22 10:00:00,755.55,26.05,2952.78,719.96,308.22
2017-11-22 10:15:00,805.17,29.0,2952.78,788.79,325.01
2017-11-22 10:30:00,848.11,32.0,2952.78,855.6,338.36
2017-11-22 10:45:00,887.51,34.44,2952.78,921.53,348.08
2017-11-22 11:00:00,922.46,36.07,2952.78,978.15,354.14
2017-11-22 11:15:00,950.05,36.38,2952.78,1017.57,356.49
2017-11-22 11:30:00,969.46,36.04,2952.78,1039.26,355.1
2017-11-22 11:45:00,980.42,35.66,2952.78,1048.26,350.02
2017-11-22 12:00:00,982.53,34.77,2952.78,1045.44,341.29
2017-11-22 12:15:00,971.01,33.24,2952.78,1027.59,328.99
2017-11-22 12:30:00,946.92,31.28,2952.78,994.45,313.29
2017-11-22 12:45:00,913.54,28.81,2952.78,949.22,294.41
2017-11-22 13:00:00,868.2,25.76,2952.78,852.97,272.28
2017-11-22 13:15:00,809.01,22.42,2952.78,794.66,247.21
2017-11-22 13:30:00,735.73,19.01,2952.78,725.46,219.54
2017-11-22 13:45:00,652.67,15.88,2952.78,646.08,189.88
2017-11-22 14:00:00,562.62,12.78,2952.78,559.29,158.3
2017-11-22 14:15:00,466.59,9.84,2952.78,467.34,125.72
2017-11-22 14:30:00,368.64,7.05,2952.78,373.28,93.38
2017-11-22 14:45:00,273.24,4.68,2952.78,277.96,62.67
2017-11-22 15:00:00,171.64,2.68,2952.78,138.25,36.02
2017-11-22 15:15:00,71.87,1.21,2952.78,62.66,15.87
2017-11-22 15:30:00,13.11,0.34,2952.78,12.28,3.87
2017-11-22 15:45:00,0.08,0.01,2952.78,0.08,0.03
2017-11-22 16:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 16:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 16:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 16:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 17:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 17:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 17:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 17:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 18:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 18:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 18:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 18:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 19:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 19:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 19:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 19:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 20:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 20:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 20:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 20:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 21:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 21:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 21:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 21:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 22:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 22:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 22:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 22:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 23:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 23:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 23:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-22 23:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 00:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 00:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 00:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 00:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 01:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 01:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 01:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 01:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 02:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 02:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 02:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 02:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 03:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 03:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 03:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 03:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 04:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 04:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 04:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 04:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 05:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 05:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 05:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 05:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 06:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 06:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 06:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 06:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 07:00:00,0.23,0.0,2952.78,0.25,0.25
2017-11-23 07:15:00,5.48,0.1,2952.78,4.51,4.48
2017-11-23 07:30:00,20.12,1.09,2952.78,15.82,14.72
2017-11-23 07:45:00,42.39,1.87,2952.78,32.47,28.88
2017-11-23 08:00:00,68.96,2.28,2952.78,52.52,46.05
2017-11-23 08:15:00,96.57,2.83,2952.78,73.68,65.93
2017-11-23 08:30:00,125.14,3.31,2952.78,94.92,87.56
2017-11-23 08:45:00,152.08,4.05,2952.78,115.92,109.22
2017-11-23 09:00:00,177.38,4.7,2952.78,135.66,129.95
2017-11-23 09:15:00,200.51,5.26,2952.78,156.93,150.69
2017-11-23 09:30:00,218.68,6.28,2952.78,178.9,169.84
2017-11-23 09:45:00,232.59,7.39,2952.78,200.66,186.28
2017-11-23 10:00:00,245.28,8.89,2952.78,221.73,199.67
2017-11-23 10:15:00,253.63,11.39,2952.78,235.6,210.53
2017-11-23 10:30:00,255.83,12.47,2952.78,240.77,219.14
2017-11-23 10:45:00,255.16,14.75,2952.78,244.71,225.49
2017-11-23 11:00:00,253.46,13.67,2952.78,248.61,229.56
2017-11-23 11:15:00,247.54,13.13,2952.78,250.5,231.31
2017-11-23 11:30:00,237.91,13.2,2952.78,250.1,230.74
2017-11-23 11:45:00,226.47,13.94,2952.78,249.65,227.86
2017-11-23 12:00:00,214.29,13.45,2952.78,248.84,222.69
2017-11-23 12:15:00,203.26,10.87,2952.78,243.79,215.27
2017-11-23 12:30:00,193.65,10.8,2952.78,234.94,205.64
2017-11-23 12:45:00,183.45,8.77,2952.78,225.62,193.69
2017-11-23 13:00:00,172.36,7.21,2952.78,252.63,179.18
2017-11-23 13:15:00,162.12,7.34,2952.78,236.55,161.83
2017-11-23 13:30:00,151.22,7.74,2952.78,220.03,142.19
2017-11-23 13:45:00,137.44,6.86,2952.78,200.31,121.34
2017-11-23 14:00:00,120.78,5.6,2952.78,177.42,100.8
2017-11-23 14:15:00,99.75,4.42,2952.78,147.25,79.44
2017-11-23 14:30:00,75.78,3.72,2952.78,110.01,58.65
2017-11-23 14:45:00,52.15,2.82,2952.78,74.91,39.86
2017-11-23 15:00:00,30.32,1.87,2952.78,41.9,23.72
2017-11-23 15:15:00,13.51,0.95,2952.78,19.04,10.66
2017-11-23 15:30:00,3.18,0.26,2952.78,4.32,2.51
2017-11-23 15:45:00,0.01,0.0,2952.78,0.01,0.0
2017-11-23 16:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 16:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 16:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 16:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 17:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 17:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 17:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 17:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 18:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 18:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 18:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 18:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 19:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 19:15:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 19:30:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 19:45:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 20:00:00,0.0,0.0,2952.78,0.0,0.0
2017-11-23 20:15:00,0.0,0.0,2952.78,0.0,0.0
